"CY01_EA_Le"	"CY01_EA_Rh"	"CY01_EA_Ro"	"CY01_EA_So"	"CY02_EA_Le"	"CY02_EA_Rh"	"CY02_EA_Ro"	"CY02_EA_So"	"CY03_EA_Le"	"CY03_EA_Rh"	"CY03_EA_Ro"	"CY03_EA_So"	"CY04_EA_Le"	"CY04_EA_Rh"	"CY04_EA_Ro"	"CY04_EA_So"	"CY05_EA_Le"	"CY05_EA_Rh"	"CY05_EA_Ro"	"CY05_EA_So"	"CY06_EA_Le"	"CY06_EA_Rh"	"CY06_EA_Ro"	"CY06_EA_So"	"CY07_EA_Rh"	"CY07_EA_Ro"	"CY07_EA_So"	"CY08_EA_Le"	"CY08_EA_Rh"	"CY08_EA_Ro"	"CY08_EA_So"	"CY09_EA_Le"	"CY09_EA_Rh"	"CY09_EA_Ro"	"CY09_EA_So"	"CY10_EA_Le"	"CY10_EA_Rh"	"CY10_EA_Ro"	"CY10_EA_So"	"MShoal_EA_Le_01"	"MShoal_EA_Le_02"	"MShoal_EA_Le_03"	"MShoal_EA_Le_04"	"MShoal_EA_Le_05"	"MShoal_EA_Le_06"	"MShoal_EA_Le_07"	"MShoal_EA_Le_08"	"MShoal_EA_Le_09"	"MShoal_EA_Le_10"	"MShoal_EA_Rh_01"	"MShoal_EA_Rh_02"	"MShoal_EA_Rh_03"	"MShoal_EA_Rh_04"	"MShoal_EA_Rh_05"	"MShoal_EA_Rh_06"	"MShoal_EA_Rh_07"	"MShoal_EA_Rh_08"	"MShoal_EA_Rh_09"	"MShoal_EA_Rh_10"	"Mshoal_EA_Ro_01"	"Mshoal_EA_Ro_02"	"Mshoal_EA_Ro_03"	"Mshoal_EA_Ro_04"	"Mshoal_EA_Ro_05"	"Mshoal_EA_Ro_06"	"Mshoal_EA_Ro_07"	"Mshoal_EA_Ro_08"	"Mshoal_EA_Ro_09"	"Mshoal_EA_Ro_10"	"Mshoal_EA_So_01"	"Mshoal_EA_So_02"	"Mshoal_EA_So_03"	"Mshoal_EA_So_04"	"Mshoal_EA_So_05"	"Mshoal_EA_So_06"	"Mshoal_EA_So_07"	"Mshoal_EA_So_08"	"Mshoal_EA_So_09"	"Mshoal_EA_So_10"	"PD_EA_Le_01"	"PD_EA_Le_02"	"PD_EA_Le_03"	"PD_EA_Le_04"	"PD_EA_Le_05"	"PD_EA_Le_06"	"PD_EA_Le_07"	"PD_EA_Le_08"	"PD_EA_Le_09"	"PD_EA_Le_10"	"PD_EA_Rh_01"	"PD_EA_Rh_02"	"PD_EA_Rh_03"	"PD_EA_Rh_04"	"PD_EA_Rh_05"	"PD_EA_Rh_06"	"PD_EA_Rh_07"	"PD_EA_Rh_08"	"PD_EA_Rh_09"	"PD_EA_Rh_10"	"PD_EA_Ro_01"	"PD_EA_Ro_02"	"PD_EA_Ro_03"	"PD_EA_Ro_04"	"PD_EA_Ro_05"	"PD_EA_Ro_06"	"PD_EA_Ro_07"	"PD_EA_Ro_08"	"PD_EA_Ro_09"	"PD_EA_Ro_10"	"PD_EA01_So"	"PD_EA02_So"	"PD_EA03_So"	"PD_EA04_So"	"PD_EA05_So"	"PD_EA06_So"	"PD_EA07_So"	"PD_EA08_So"	"PD_EA09_So"	"PD_EA10_So"	"Sem_EA_Le_01"	"Sem_EA_Le_02"	"Sem_EA_Le_03"	"Sem_EA_Le_04"	"Sem_EA_Le_05"	"Sem_EA_Le_06"	"Sem_EA_Le_07"	"Sem_EA_Le_08"	"Sem_EA_Le_09"	"Sem_EA_Le_10"	"Sem_EA_Rh_01"	"Sem_EA_Rh_02"	"Sem_EA_Rh_03"	"Sem_EA_Rh_04"	"Sem_EA_Rh_05"	"Sem_EA_Rh_06"	"Sem_EA_Rh_07"	"Sem_EA_Rh_08"	"Sem_EA_Rh_09"	"Sem_EA_Rh_10"	"Sem_EA_Ro_01"	"Sem_EA_Ro_02"	"Sem_EA_Ro_03"	"Sem_EA_Ro_04"	"Sem_EA_Ro_05"	"Sem_EA_Ro_06"	"Sent_EA_Le_01"	"Sent_EA_Le_02"	"Sent_EA_Le_03"	"Sent_EA_Le_04"	"Sent_EA_Le_05"	"Sent_EA_Le_06"	"Sent_EA_Le_07"	"Sent_EA_Le_09"	"Sent_EA_Le_10"	"Sent_EA_Rh_01"	"Sent_EA_Rh_02"	"Sent_EA_Rh_03"	"Sent_EA_Rh_04"	"Sent_EA_Rh_05"	"Sent_EA_Rh_06"	"Sent_EA_Rh_07"	"Sent_EA_Rh_08"	"Sent_EA_Rh_10"	"Sent_EA_Ro_01"	"Sent_EA_Ro_02"	"Sent_EA_Ro_03"	"Sent_EA_Ro_04"	"Sent_EA_Ro_05"	"Sent_EA_Ro_06"	"Sent_EA_Ro_07"	"Sent_EA_Ro_08"	"Sent_EA_Ro_09"	"Sent_EA_Ro_10"	"Sent_EA_So_01"	"Sent_EA_So_02"	"Sent_EA_So_03"	"Sent_EA_So_04"	"Sent_EA_So_05"	"Sent_EA_So_06"	"Sent_EA_So_07"	"Sent_EA_So_08"	"Sent_EA_So_09"	"Sent_EA_So_10"	"Per_EA_Le_01"	"Per_EA_Le_02"	"Per_EA_Le_03"	"Per_EA_Le_04"	"Per_EA_Le_05"	"Per_EA_Le_06"	"Per_EA_Le_07"	"Per_EA_Le_08"	"Per_EA_Le_09"	"Per_EA_Le_10"	"Per_EA_Rh_01"	"Per_EA_Rh_02"	"Per_EA_Rh_03"	"Per_EA_Rh_04"	"Per_EA_Rh_05"	"Per_EA_Rh_06"	"Per_EA_Rh_07"	"Per_EA_Rh_08"	"Per_EA_Rh_09"	"Per_EA_Rh_10"	"Per_EA_Ro_01"	"Per_EA_Ro_02"	"Per_EA_Ro_03"	"Per_EA_Ro_04"	"Per_EA_Ro_05"	"Per_EA_Ro_06"	"Per_EA_Ro_07"	"Per_EA_Ro_08"	"Per_EA_Ro_09"	"Per_EA_Ro_10"	"Per_EA_So_01"	"Per_EA_So_02"	"Per_EA_So_03"	"Per_EA_So_04"	"Per_EA_So_05"	"Per_EA_So_06"	"Per_EA_So_07"	"Per_EA_So_08"	"Per_EA_So_09"	"Per_EA_So_10"	"Sem_EA_Ro_07"	"Sem_EA_Ro_08"	"Sem_EA_Ro_09"	"Sem_EA_Ro_10"	"Sem_EA_So_01"	"Sem_EA_So_02"	"Sem_EA_So_03"	"Sem_EA_So_04"	"Sem_EA_So_05"	"Sem_EA_So_06"	"Sem_EA_So_07"	"Sem_EA_So_08"	"Sem_EA_So_09"	"Sem_EA_So_10"
"122"	0	0	0	69	0	0	0	148	0	0	0	251	0	0	0	141	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	110	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	82	217	0	0	340	224	175	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	95	52	52	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	30	0	42	0	0	0	0	0	333	296	369	426	204	248	248	358	219	135
"123"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	123	68	2163	70	48	35	117	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"124"	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	57	178	144	252	211	95	106	107	71	113	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	280	153	0	190	174	213	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	486	432	606	299	454	437	280	563	94
"125"	0	0	80	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	345	0	26	377	0	0	63	0	0	35	48	0	183	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	12	0	0	0	0	65	142	0	0	20	0	0	0	505	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	7	0	0	0	0	438	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613	586	62	0	0	133	293	0	258	0	27	0	0	413	209	72	497	89	1052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"126"	0	0	0	0	0	0	0	37	0	0	0	102	0	0	17	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	86	114	57	134	78	225	62	133	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	97	155	0	126	189	61	85	0	59	66	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	53	78	62	40	57	58	34	51	33	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	531	380	664	839	305	657	644	272	568	340
"127"	0	0	0	355	0	0	0	138	0	0	0	173	0	0	0	133	0	0	0	502	0	0	0	189	0	0	419	0	0	0	0	0	0	0	155	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	44	39	54	50	37	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	114	113	227	205	186	212	317	103	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"128"	0	0	0	121	0	0	0	153	0	0	0	83	0	0	0	87	0	0	0	38	0	0	0	138	0	0	67	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	49	56	44	55	69	35	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	76	176	99	157	282	113	197	178	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	46	51	38	38	0	0	0	0	0	327	275	460	442	254	426	219	197	322	300
"129"	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	148	151	113	118	70	188	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	112	272	96	91	130	92	91	86	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	146	324	455	373	542	339	233	515	178
"130"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	32	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	44	241	33	432	280	23	300	775	38	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	14	49	28	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"131"	0	0	0	232	0	0	0	242	0	0	0	112	0	0	21	72	0	0	0	120	0	0	0	203	0	0	74	0	0	0	0	0	0	0	132	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	157	36	28	80	0	0	0	0	0	0	0	46	45	62	31	0	0	0	38	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	25	79	49	75	0	0	90	104	0	29	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	86	0	34	0	40	0	0	0	0	0	0	0	0	0	30	0	0	0	23	0	0	0	0	0	0	0	0	0	0	9	29	133	28	0	0	195	0	0	196	0	0	0	0	0	26	32	64	54	26	0	0	19	0	61	0	0	0	0	0	0	0	11	30	189	264	231	248	145	200	140	91	154	169
"132"	0	0	0	0	0	0	0	0	0	0	0	29	0	0	8	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	97	166	82	145	167	227	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	27	0	0	0	0	0	0	0	0	0	77	0	175	129	142	143	128	109	127	73	87	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408	358	759	587	248	291	549	273	424	441
"133"	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	11	0	0	113	0	0	0	24	0	46	219	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	1149	0	18	235	0	0	43	35	22	0	14	53	0	35	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	46	0	0	10	12	22	0	23	222	14	62	0	0	0	0	0	5	0	0	9	14	0	0	8	50	376	0	49	64	47	36	25	14	31	55	44	83
"134"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	41	435	224	101	58	79	295	18	109	74	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	23	0	141	72	0	234	0	96	90	27	96	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	47	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	121	68	262	86	144	93	53	95	120
"136"	0	0	59	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	47	0	0	75	0	0	32	0	0	0	0	0	0	37	717	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	124	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	17	309	0	0	0	448	0	0	0	0	0	0	13	0	19	20	0	49	23	40	0	0	0	0	15	0	0	0	0	0	24	68	48	0	166	19	0	14	0	93	27	64	0	13	34	0	28	0	38	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"137"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	0	56	0	83	0	0	413	1343	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	65	0	67	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0
"138"	0	0	0	389	0	0	0	332	0	0	0	363	0	0	0	115	0	0	0	271	0	0	0	438	0	0	225	0	0	0	0	0	0	0	116	0	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	18	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	1266	531	1048	951	774	1020	1143	831	622	842	0	0	0	0	139	134	121	310	129	150	55	78	0	120
"140"	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	59	0	0	0	160	0	31	0	0	0	0	0	0	0	0	140	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	142	0	0	0	0	230	0	0	0	51	0	65	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	63	0	56	83	320	44	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	91	80	71	90	84	0	0	0	0	0	0	0	0	0	0	0	0	186	95	1814	0	0	31	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	58	0	0	295	269	549	427	223	287	228	889	229	157
"141"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	4	0	0	14	0	0	0	144	78	124	65	219	68	382	114	192	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	23	44	137	150	0	133	258	54	73	0	83	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"142"	0	0	0	363	0	0	0	139	0	0	0	114	0	0	0	182	0	0	0	147	0	0	0	171	0	0	91	0	0	0	0	0	0	0	45	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	38	26	16	39	0	35	19	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	24	0	61	39	42	88	69	35	64	17	23	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	24	143	0	37	25	25	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	94	141	143	164	180	194	145	109	151	0	0	0	0	122	71	181	115	45	76	176	0	59	72
"143"	0	0	0	121	0	0	0	82	0	0	0	137	0	0	0	77	0	0	0	74	0	0	0	75	0	0	93	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	28	34	69	34	42	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	189	31	0	190	0	42	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	113	88	127	77	91	43	114	99	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	25	0	12	0	0	0	0	0	62	45	41	0	60	56	0	70	0
"145"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	50	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	122	98	0	90	0	67	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	164	155	164	267	128	223	134	138	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	138	94	195	129	123	94	98	139	119	0	0	0	0	572	571	697	865	466	536	503	451	554	291
"146"	0	0	0	0	0	30	0	0	0	27	0	0	0	24	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	115	0	132	290	497	26	270	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	15	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	40	136	0	0	0	0	0	0	0	0	0	0	0	0	0	25	23	0	29	0	18	21	0	0	0	0	0	0	0	0	0	0	0	0	0	151	96	28	214	0	725	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	21	0	0	0	0	0	0	0	34	0	28	50	0	8	0	0	0	0
